Country Name,Country Code,Indicator Name,Indicator Code,1960,1961,1962,1963,1964,1965,1966,1967,1968,1969,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017
"Macao SAR, China",MAC,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,,,,,,,,,,,,,,,,,,,,,,,,10.0225879316,8.4604254654,0.7319139731,6.6950623691,14.2926632896,7.8105049971,5.0257960006,7.9789509157,3.6598686817,13.2992890062,5.1858589782,4.2529416909,3.2956176487,-0.4186592078,-0.2790714532,-4.5712260808,-2.3584411627,5.746465139,2.8881532234,8.9473448353,11.653696178,26.7550322714,8.0598940925,13.3139325347,14.4478623715,3.3937674469,1.3210521882,25.2636955386,21.6726564698,9.2373557231,11.2001331764,-1.2012634974,-21.5945053185,-0.8630281078,
St. Martin (French part),MAF,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Morocco,MAR,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,,,,,,,,10.0288413599,9.8917393064,8.3621653567,4.7134603755,5.5968936591,2.4372373472,3.5593108319,5.5960499445,7.5582215613,10.8127813441,6.0591676792,2.2326633883,4.7937872051,3.6421648133,-1.7434349304,8.9573720226,1.3865695772,6.4183863213,6.0076520716,9.2711057695,-0.3250040757,11.8752359788,2.8462025813,3.4118122263,7.2160881614,-2.0977387615,-0.740591692,10.5880004006,-5.4054478672,12.372876276,-1.5607023561,7.2385526897,1.0813325617,1.9128729806,7.3199674542,3.121449656,5.9611621548,4.7970183622,3.2916396843,7.5746316446,3.5315941515,5.923277686,4.2437573208,3.8157179168,5.2456972973,3.0099612622,4.5354242,2.6694939269,4.5495020422,1.2224436475,
Monaco,MCO,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,,,,,,,,,,,,5.2280600243,4.6483096159,6.5537575089,4.4746110505,-0.9726374937,4.4116287821,3.5532360827,3.9535513013,3.5342049287,1.6854574335,0.9223783692,2.4323894717,1.1949733491,1.4845156338,1.708699684,2.4523646824,2.4845741715,4.5986014737,4.1636593091,2.6434541727,1.0151299195,1.3666360373,-0.9139155967,2.2156241188,2.1171512255,1.1107304053,2.2372475431,3.5032681924,3.3005413822,3.910231911,2.1877293726,1.0264968358,1.0875354877,2.4704862134,1.8954137842,5.0493462022,14.5824423177,10,,,,,,,,,
Moldova,MDA,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-5.8770601614,1.6470644681,-6.5421920203,-3.3682544416,2.1077160521,6.1000002809,7.799999787,6.5999999061,7.3999998403,7.5000000953,4.7999998687,3.0000001989,7.8000001002,-6.0000002591,7.1000000924,6.8000002877,-0.7000001531,9.4000000992,4.7999997494,-0.4000001295,4.1000000381,
Madagascar,MDG,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,,2.0486327511,2.2710697016,-0.9294016238,3.9625188477,-0.4522538636,2.0645524069,5.5285656101,6.8287860989,3.7212221678,5.2764555748,3.9293650316,-1.2726215308,-2.6184783297,2.0068793793,1.2586916345,-3.0688583913,2.3640003589,-2.6618059649,9.8546502902,0.8057708177,-9.6987883751,-1.8101941615,0.9021063194,1.7046788407,1.1558771643,1.959105768,1.1780855189,3.4034170096,4.078892777,3.1300294279,-6.3095343931,1.1861522866,2.0965598192,-0.0716082565,1.7122131758,2.1489150482,3.6934926062,3.9323364428,4.6591157004,4.7600650989,6.0178244031,-12.6737881363,9.7848921313,5.2570036042,4.6028999652,5.0226070023,6.2405784512,7.1285135388,-4.0138605828,0.2631108557,1.4543921677,3.0275080923,2.2552040403,3.315854149,3.1166147235,4.1799902373,
Maldives,MDV,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.3930361792,14.5505858958,6.0337540875,-13.1290533137,26.1114932157,7.7138672941,9.4853328408,-7.2288416334,7.2651291882,8.5667336137,2.5173838502,7.2810740377,7.3296062452,2.2459244072,6.1631583437,
Middle East & North Africa,MEA,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,,,,,,,,,,11.1074853839,19.5389518608,11.2636775274,16.2584971384,11.4597188083,9.8876929565,-1.6340415677,15.5214287804,4.2047515328,-4.1370989012,4.6411521737,1.2009950007,1.218171777,-2.7653932493,-2.0405763432,-0.8895372686,-0.6146016277,0.9669667544,-0.0919759749,2.9503060481,2.636735407,13.0928605155,4.2142071936,4.7109274898,2.2992336184,2.6856016484,2.9982762027,4.8820938324,3.496311932,4.4656848861,1.9982371142,5.7226736752,1.4956796624,1.748085239,5.4441525403,8.0356891074,5.062296362,6.0017268183,5.1703999266,4.5109298319,0.5386344681,5.0254283385,3.6082749293,2.7167809627,3.0706361856,3.2455872363,2.6022366214,4.8875464867,
Mexico,MEX,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,,5.0000000024,4.6644146682,8.1068869277,11.9054807682,7.0999999959,6.096139304,5.8549248776,9.4232788183,3.4186200256,6.5024840333,3.7624676858,8.2288073116,7.8611198608,5.7768272298,5.7444850496,4.417444135,3.3906397068,8.9569423283,9.6981701379,9.2332519839,8.7726005607,-0.6279026099,-4.196296574,3.610180912,2.5933841397,-3.7539198811,1.8557469919,1.2454380582,4.1982932584,5.0683063132,4.2222507157,3.6286587131,4.0614258542,4.7273548291,-5.7586823799,5.8747666829,6.9628888014,4.701842416,2.6670131474,5.2964738385,-0.6054923901,0.1319171686,1.4226712424,4.2957142512,3.0325736586,4.9445143483,3.2041230167,1.4002903702,-4.7003388629,5.1101984899,4.0446138789,4.0181738689,1.360077144,2.2700735129,2.6497074122,2.2858613236,
Marshall Islands,MHL,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,,,,,,,,,,,,,,,,,,,,,,,4.8312283712,15.5080036243,3.8660258807,-6.2572926435,24.5424993253,9.3637537815,7.7890467731,-1.6916088118,2.6762464636,0.0878887492,7.1408008778,6.0062457859,5.877715899,8.2132277383,-10.3029333296,-6.445670906,-2.8442124654,-2.3971547813,5.8906943116,5.3633615088,2.615853563,0.1701330902,0.1185402248,2.9154541149,1.4367033728,3.6531721922,-1.6448743335,-1.6359676799,6.4536376854,1.2065207737,3.4578667633,2.8600792164,-0.7569428188,-0.3645466115,1.9104949875,
Middle income,MIC,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,,2.3040662804,3.8130943267,4.7714456609,7.7399827649,5.6611910181,4.3614056274,3.7145568179,6.6466821724,7.6909258078,8.0771131875,6.3277395265,6.4560576997,7.4353033041,6.0543696144,4.3427281501,6.8307294514,4.4698196398,3.1263828107,4.0925431073,4.4586534911,1.6072922512,2.4986192126,1.2719575897,4.4644259486,4.3599810422,3.9224655881,4.3609129005,3.6551906126,2.8237927835,2.1453853721,1.1736103861,0.8228494961,2.7733267596,2.4324954678,3.6155958707,4.7772000714,4.8868332368,1.8882839566,3.1866205711,5.6393206001,3.4246311264,4.1635961678,5.4884797004,8.1035697446,7.0901831221,8.0992048594,8.7801710361,5.6536139766,2.2574582559,7.4869414221,6.1134624819,4.937425078,5.1432691485,4.4294868485,3.8225714403,4.0410001214,
"Macedonia, FYR",MKD,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-6.1707676521,-6.5651986666,-7.4692713234,-1.7581661671,-1.1147277189,1.1851039143,1.4399813414,3.3787356219,4.3390279225,4.5491357782,-3.067245662,1.4940286786,2.2222222222,4.6744283572,4.7233775273,5.1370251615,6.4734868575,5.4717117743,-0.3586158417,3.3587601138,2.3398922839,-0.4561844121,2.9252653205,3.6296413078,3.8416238075,2.4059183066,
Mali,MLI,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,,,,,,,,,3.7084101965,0.2309994195,6.1369548626,2.5689960236,5.844016431,-1.4551158019,-1.5288261024,11.6250491375,13.6234385337,6.3486471939,-1.463476332,10.3956772106,-4.325839869,1.5088042969,-7.3784330461,1.8208737723,-0.2870111562,20.2866349407,2.6926208809,-0.1391642891,7.3897210443,4.1773881094,-2.5023951035,11.7452037934,-3.2186624903,3.1721681773,3.779934051,0.9210223977,7.0557854041,4.8290243393,7.5716676399,5.7009436542,-0.0608349718,15.3762394579,3.1063082521,9.1190419953,1.5599986605,6.5347626571,4.6621868798,3.4936168106,4.7733827268,4.6790656996,5.4134522222,3.2402529132,-0.8361788656,2.3035848093,7.0433562037,5.9625815905,5.7999999951,
Malta,MLT,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,,,,,,,,,,,,2.4539936123,5.8383270265,4.1461383733,10.0364039597,19.5600808647,17.0170895648,12.1841698013,11.1611581906,10.4907731676,7.0497112149,3.3117620744,2.2844523056,-0.6123901169,0.9423709355,2.5852796664,3.885190007,4.1105144519,8.4142362957,8.1791055812,6.2913909583,6.2564920821,4.6909324306,4.4807493588,5.6511047374,6.3424931834,3.7773357616,5.256980145,5.1256012305,4.7199748824,6.770193911,0.6083537354,2.9828183762,2.5437685726,0.4434125308,3.7836522585,1.8287168838,3.9864487057,3.3465127313,-2.4622777217,3.5426832138,1.4173450451,2.6063641951,4.5943900508,8.1681935619,7.0616388873,5.5166171535,
Myanmar,MMR,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,,0.4715610804,4.0868725304,13.3492949251,-5.8940188396,10.6926495102,-4.8517787042,-5.9252588826,12.0593401837,3.2917411206,4.9793305972,4.1299624445,2.4358413729,-0.9681247183,5.3423756895,4.1527091885,6.0803962293,5.9522866106,6.5178170231,5.2012774807,7.9385380808,6.355754592,5.6038764256,4.3910926799,4.9327280262,2.8510002387,-1.057348757,-4.0056317861,-11.3524394768,3.6952974227,2.8169332733,-0.6506169081,9.6609424527,6.0394102269,7.4779583584,6.9480514368,6.4427153475,5.6515829632,5.866213153,10.945129982,13.745930556,11.3439970698,12.025513434,13.8439968901,13.5646616163,13.5689500216,13.0761013796,11.99143524,10.255305393,10.5500090962,9.6344394521,5.5914823782,7.3326704472,8.4260010249,7.9912433435,6.9925155741,5.8719822264,
Middle East & North Africa (excluding high income),MNA,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,,,,,,,6.6294351502,9.1373854448,11.9838087398,12.1260845797,9.228623441,8.24070854,13.6459472768,5.8791596973,6.2532191393,2.26752975,16.051639067,0.3683945511,-5.1584267413,-3.4302217089,-7.5756817419,-1.5130292519,13.8315354816,6.0654005283,-1.1492768891,3.292587681,-2.8968187887,1.3045360772,-1.0139899338,2.3348223968,12.8843607554,-1.4061002383,4.6554982229,1.6021074808,1.4480460645,2.6256150623,6.3973618556,3.5744655117,6.5649085988,4.7683274663,4.2713252263,2.821905568,3.612759818,2.7518315523,7.9830703792,4.5388015091,5.4888550315,6.0988109417,3.5534762884,2.5576760789,5.270072709,-0.922393167,0.1477265797,2.2822059207,3.1823864972,1.370636003,7.5515032513,
Montenegro,MNE,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.9000029882,-9.3999975283,3.0999974169,1.1000010322,1.8999988584,2.499998406,4.4000035545,4.1929940291,8.5662427909,10.6579013308,3.4944412844,-5.7950994226,2.7343438602,3.2284468616,-2.7237666789,3.5490170574,1.7837088564,3.3903630214,2.9493422468,
Mongolia,MNG,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,,,,,,,,,,,,,,,,,,,,,,,8.3421361153,5.8340379543,5.9334194528,5.7128722611,9.3749945127,3.4586484713,5.1079723119,4.1781957435,-3.184460178,-8.6935447306,-9.2564657058,-3.1687915486,2.1343826943,6.3764268865,2.2350938434,3.8967135845,3.3399366,3.070369009,1.1460621372,2.9527105443,4.7329784639,7.0046345763,10.625405959,7.2536654409,8.5562348085,10.2480163601,8.9003679461,-1.2685989409,6.3651616851,17.2907775837,12.3198198485,11.6489161899,7.8852254815,2.3798358069,1.2432025629,
Northern Mariana Islands,MNP,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.4084411164,-3.1186440678,-12.66620014,-6.891025641,-6.7125645439,-11.0701107011,-17.531120332,1.3836477987,-7.6923076923,0.5376344086,2.6737967914,3.515625,3.7735849057,28.6060606061,
Mozambique,MOZ,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,,,,,,,,,,,,,,,,,,,,,,5.0000029494,-6.8999994394,-15.7000020386,-6.4999998798,0.9999967208,-2.2999960263,14.7000004228,8.1999951795,6.5000045516,0.9999928331,4.8999991389,-5.2313305899,8.7671418245,6.1588624806,2.2373100454,26.8453219118,10.8420316405,11.8593939809,7.822974027,1.6785029848,12.7209658182,8.7940575813,6.5006066677,7.8111861081,8.7206678772,9.8510554647,7.4260609906,6.8762054469,6.351461683,6.6877318494,7.1176066319,7.1981858258,7.1416832995,7.4438374285,6.5939007964,3.849035869,
Mauritania,MRT,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,,15.5299133167,0.7266083772,-1.9837675747,27.6908863531,16.138330502,0.2309619651,3.5671328967,10.196442626,1.2485320883,11.9859311516,1.8428864372,-0.7329078682,-4.5847569329,12.1626110592,-5.1343744471,8.5461049305,-1.8785936829,-0.5047138324,4.7900398369,3.3712102197,3.4502884195,-2.3399241224,3.7353420264,-3.2268644517,2.9947605045,5.7135793539,1.9003841517,1.7203979764,4.7775854207,-1.7713045336,1.7880871162,1.8741258949,5.873637251,-3.0607321004,9.81980046,5.8188266024,-4.0446966217,2.7778049198,7.712825411,-0.4304062563,2.0087969246,0.6650041563,5.978253348,5.74742354,8.969422318,18.8690993366,2.8178367724,1.0799671669,-1.0420817041,4.7736971749,4.7040665315,5.7950781719,6.0902587324,5.5795438559,1.399999997,2.0000000002,
Mauritius,MUS,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,,,,,,,,,,,,,,,,,,6.5476190529,3.8308060855,3.5165257473,-10.0612584956,5.882352901,5.4970759268,0.3837953106,4.698385727,6.9544754617,9.7420333212,8.8910398261,6.7913467487,4.4651486101,7.1867367713,4.4354462285,6.5126986039,5.0820629359,4.1361429095,4.2877366597,5.5878438407,5.6874774453,6.0706281164,2.610779527,9.0266140993,2.5735702884,2.1133132904,3.6568563977,5.7457675265,1.2413875381,8.538255614,5.7270161425,5.3869625701,3.3150769885,4.3772032395,4.0775380736,3.4961183376,3.360406103,3.744574431,3.4686641339,3.7999999898,
Malawi,MWI,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,,7.6395978554,0.668364743,-1.391078517,2.6611032676,13.61649342,13.2490363226,7.2815499435,-1.9230791684,5.8823598927,0.4792979778,16.2185636327,6.2313490085,2.3006615711,7.1759636184,6.0868238099,4.9977312425,4.9180313686,9.7450680273,4.3961537404,0.406746413,-5.2901192186,2.5034538137,3.7187090511,5.360304094,4.5709823019,-0.2148025179,1.6252391824,3.1772912783,1.3446897069,5.6922944938,8.7302318286,-7.3329781353,9.6918402678,-10.2401817339,16.728817592,7.3166815112,3.792419099,3.8952536296,3.0422780913,1.5760778373,-4.9749638465,1.7000000136,5.7056394375,5.4204976937,3.2687258276,4.699999992,9.6000000026,7.6397367741,8.3281102762,6.874065635,4.854055109,1.8857995073,5.1999999984,5.7000000038,2.799999999,2.4840406264,
Malaysia,MYS,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,,7.5979939991,6.4210296093,7.3388035269,5.3589629094,7.6848634748,7.8167110263,3.8571464923,7.9779946415,4.8885336526,5.9865386299,5.7534349074,9.3819145318,11.7142024515,8.3096257355,0.801669982,11.5638362877,7.7564743146,6.6520347216,9.3491014145,7.444233707,6.9419523811,5.9409268049,6.2502514543,7.7619253288,-1.1222484996,1.152508867,5.3886452439,9.937724197,9.0584810521,9.0096492719,9.5454648672,8.8851159364,9.8949468278,9.2120427857,9.8290821197,10.0027010915,7.3227429522,-7.3594153814,6.1376098863,8.8588680864,0.5176753063,5.3909883393,5.7884992773,6.7834377226,5.332139139,5.5848470751,9.4276650994,3.3195942557,-2.525825691,6.9809567725,5.2939128402,5.4734541923,4.6937225202,6.00672195,5.028006349,4.2198513196,
North America,NAC,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,,2.3812929001,6.1948427736,4.4728065805,5.8876276744,6.4221136264,6.5110555133,2.5442368674,4.8467161243,3.3098464731,3.2129490846,3.3769006849,5.2799566816,5.773247314,-0.0917827799,0.0156476454,5.3676722492,4.4866551085,5.3902932589,3.2406967146,0.0106063011,2.6914411633,-2.0514453289,4.414883664,7.1167226288,4.2874345162,3.3726533542,3.5269946306,4.2271746775,3.539011841,1.7383150561,-0.2817268248,3.2902691694,2.7372108923,4.0803550754,2.7155530415,3.584220108,4.4674112896,4.3959323582,4.729790999,4.1970915702,1.0540823947,1.9026142682,2.7093382411,3.7177803005,3.3308418347,2.663507098,1.8061288375,-0.1671107513,-2.7933436354,2.5836475342,1.7495512827,2.1745109453,1.7543865672,2.5975427065,2.6770367529,1.4783349419,
Namibia,NAM,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,,,,,,,,,,,,,,,,,,,,,,0.9714498659,-0.398090837,-1.8234505496,-0.2368914787,0.4641713295,4.7672697883,3.5537689411,0.8131488655,1.8586751307,2.0474599783,8.1656124809,7.1893425593,-1.5795391352,1.7298794419,3.8990141901,3.1913242301,4.2201002639,3.2915855564,3.3692785937,3.4921832221,1.1779488581,4.7886613085,4.2397943155,12.2695480297,2.5292626031,7.0731753623,6.6170944532,2.6498119669,0.2959710283,6.0392494099,5.0913381975,5.0616820133,5.6147196595,6.3516780418,5.9907606004,1.0815121944,
New Caledonia,NCL,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,,,,,,,-3.8485777012,5.4007914425,14.262554689,15.7163133836,30.9992897365,6.9992156775,3.3984995448,-11.1993086262,12.7011151958,6.4994718048,2.2999982176,1.8998242792,9.8000071972,-13.60000507,-0.3999945511,-6.9999993688,2.3999924884,-1.9999975695,1.7999992334,4.5000004983,-1.000003497,5.7000027509,34.6000006481,10.9999994734,3.6000012743,4.900028139,0.5199948384,0.5297946515,2.5901868937,5.9400311137,0.4498791002,2.0071523054,-3.2002755061,0.9001725023,2.1001088423,,,,,,,,,,,,,,,,,
Niger,NER,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,,4.5463930365,10.2787134943,9.428229321,0.1310398896,6.9197618187,-0.3824971984,0.1228686704,0.3834946623,-5.4859458121,3.0557789222,5.6793206436,-5.1662723062,-17.047583571,8.7752380505,-2.7931934356,0.6782034023,7.7645811191,13.4726123314,7.146996066,-2.2324446911,0.6089152391,1.6231021999,-4.7509432293,-16.8253549955,7.7225438843,6.3600268046,0.0745562452,6.8991217158,0.9339291383,-1.284355381,2.5042032744,-6.5164446014,1.4494378757,4.0045617042,2.6057558544,3.4190930985,2.7539656235,10.4222625216,-0.5687583319,-1.40950935,7.1043406121,2.9991220356,5.2999999983,0.1000000008,4.4999999994,5.8000000015,3.1465703956,9.5876732095,-0.7126711738,8.3692397985,2.31140022,11.8136632751,5.268378734,7.5290348985,3.9580498897,5.0358547715,
Nigeria,NGA,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,,0.1917954895,4.1029925891,8.5786189205,4.9504886591,4.8849768377,-4.2505141878,-15.7436282059,-1.248360246,24.197383949,25.0072419254,14.2375315597,3.3642620303,5.392760484,11.1606745488,-5.2277475586,9.0423517303,6.0241178462,-5.7641583925,6.7594309348,4.2048310468,-13.1278804851,-1.0531860596,-5.0504511092,-2.0215375687,8.3228297002,-8.7541769794,-10.75170014,7.5425220252,6.4671911442,12.7660091736,-0.6178505886,0.4337253567,2.0903778005,0.9097633352,-0.3074689693,4.9937055371,2.8022564386,2.7156401786,0.4742375754,5.3180933806,4.4110651957,3.7846481829,10.3541845645,33.7357750284,3.4446668133,8.2109648589,6.828398348,6.2702636973,6.9344160039,7.8397394771,4.8873866114,4.2792773139,5.3944163109,6.3097185962,2.6526932888,-1.61686895,
Nicaragua,NIC,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,,7.4002119182,11.6953489843,9.9431781865,11.1111358665,9.00386112,3.3011363977,6.9695138251,1.3429600535,6.2377039074,1.3538265911,3.3047564995,2.2207228916,6.417013974,14.1924250949,-0.1532468943,5.2094544974,8.368480533,-7.8388003749,-26.4787888649,4.6117322791,5.3632901898,-0.8163619189,4.6132116271,-1.5660939129,-4.0818514878,-1.0173091614,-0.7063529412,-12.4498220371,-1.6976127286,-0.0930648185,-0.1907124034,0.3854671207,-0.3911384931,3.3376118644,5.9119077946,6.3442683044,3.9666509733,3.7116814475,7.0359704803,4.101590153,2.960843529,0.753938941,2.5207329361,5.3121705202,4.2823983053,3.8048646173,5.0763520181,3.4357169361,-3.2926651586,4.4100991172,6.3166855349,6.4961364711,4.9270941345,4.7854601359,4.8529643478,4.7021810792,
Netherlands,NLD,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,,0.2955466727,6.843507321,3.6246215305,8.2749039306,8.6430949357,2.7411043346,5.280014747,6.4161340399,6.4294490776,5.6947955365,4.3169803281,3.5338745191,5.4442231344,3.4387178705,0.0020286828,4.4563096029,2.5204404689,2.6962467564,2.014166189,1.3419141915,-0.7836115922,-1.2407567748,2.0699580716,3.0616790136,2.5801798093,2.7869758692,1.9312485299,3.4412188768,4.4201180362,4.1832227987,2.4391345081,1.7060709205,1.2575522084,2.9610923976,3.116035968,3.5667192356,4.2998674289,4.5254150407,5.0516933677,4.2387630689,2.1242643448,0.1036299811,0.283922581,2.0307063149,2.1603660017,3.5186369614,3.6984731062,1.6990607781,-3.7675835368,1.4026621772,1.6636263444,-1.0570374039,-0.1903391997,1.4196902958,2.2607570295,2.2099415159,
Norway,NOR,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,,6.2733355104,2.8139451384,3.7850430837,5.0096509866,5.2856088006,3.7865132549,6.2560790064,2.2598755282,4.5046114556,1.9433005055,5.6724499765,5.3305979453,4.5329605335,3.923026681,4.9520345212,5.8255510256,4.160767212,3.8693321385,4.3725101523,4.5646182493,1.598265643,0.235335432,3.972771297,6.0524451826,5.5533180271,4.0423258366,1.7533765873,-0.2553538342,1.0382851047,1.9324388693,3.084674243,3.5744033082,2.8453121563,5.0554535259,4.1539505766,5.0279954471,5.2846847892,2.6243968945,2.0133075563,3.205285075,2.0853280353,1.4377088048,0.9198418877,3.9590380323,2.6247205351,2.395092468,2.985054837,0.4807921542,-1.6910436108,0.6916630724,0.9719348786,2.7216267923,1.0443890784,1.9751174459,1.9700977857,1.0914650717,
Nepal,NPL,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,,1.9082659693,1.9103200337,1.8951116434,7.5324485533,-1.2031890171,7.0406431427,-1.5714974981,0.6754834639,4.4634216007,2.5759921263,-1.1953833001,3.1178003634,-0.4765362684,6.3335903735,1.4564707082,4.3985361798,3.0169734406,4.4057413896,2.3688777944,-2.3193942032,8.3419741344,3.7793746543,-2.9774058575,9.6811300152,6.1449052382,4.5656505452,1.6956182646,7.6968087115,4.3296479339,4.6350363471,6.3681504033,4.1064066123,3.8498500216,8.2160027093,3.4684518834,5.3282841745,5.0486125359,3.0163894817,4.412573271,6.1999999876,4.7997626439,0.1202668974,3.9450377673,4.6826032454,3.4791810463,3.3646147881,3.4115602757,6.1046391423,4.5330787204,4.8164146502,3.4218282409,4.7811922575,4.1288776763,5.9889846609,3.3229054394,0.4128918769,
Nauru,NRU,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,34.4192906581,8.6596983707,13.5508267766,11.6845220726,10.0865515411,34.2149825108,36.5240980933,2.8081912259,10.4000039995,
New Zealand,NZL,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,,,,,,,,,,,,,,,,,,,0.3178787774,2.1916023462,1.2835194289,4.6561986904,0.929559374,3.492118028,4.7930836342,1.6146303095,2.706021421,0.9412919893,-0.3615150565,0.1543566019,0.1505757448,-1.0887061032,1.1096308165,6.3963565257,5.1341085298,4.735552254,3.6277173491,2.0351674605,0.8131068098,5.4546484777,2.903533358,3.4467457742,4.6698374904,4.557315977,3.9477097322,3.3015049076,2.8041396602,2.8874268959,-1.1195128166,-0.3043460427,1.5274052751,2.2700767832,2.2459654088,2.449751486,3.4045353181,2.4319128421,3.0540486592,
OECD members,OED,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,,4.7212085274,5.8545627569,5.3750631455,6.5780299128,5.5318253564,6.132729171,4.5819715718,6.1742014697,5.7223319202,3.6577671698,3.7832099762,5.5079854455,6.1646872091,1.1149679205,0.3665558558,4.8379033437,3.7413244484,4.3961272742,3.9811572794,1.3302884557,2.1331514138,0.2750066096,2.7660193376,4.6102900225,3.9331571845,2.9606333778,3.4480774894,4.6868525448,3.911079894,3.1836454242,1.3492301698,2.0400744264,1.3488582493,3.0420967416,2.7146260707,3.042704067,3.4510751069,2.7788203351,3.2349761448,4.0100927385,1.3602822562,1.5646571471,1.9569891585,3.1857744922,2.714332593,2.9499290699,2.5209260625,0.1920950478,-3.5351212724,2.8759524668,1.8038529902,1.2533204802,1.4199081247,2.0644351923,2.4152309658,1.7136844328,
Oman,OMN,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,,,,,,,5.2044635991,66.2190837814,81.8877967083,25.6661688225,13.8950964387,0.8982250863,9.8252241702,-14.252057859,11.498806479,24.4335027373,20.5401229164,1.0072183295,-3.6935310897,4.331741541,6.0354441146,17.0470783912,11.5698374,16.6666707299,16.7115939858,14.0071971053,2.0021597808,-3.4407841583,5.9640276407,11.7568618379,-0.1304257401,6.0740785082,8.4138836329,6.0429602749,3.8757743078,4.9968196634,3.0459400052,6.0335123069,2.6423379744,-0.1248068937,5.4013727168,4.4824540961,-1.1005652503,-2.6689694466,1.2921125644,2.4904583599,5.3720682992,4.4526943037,8.1996958134,6.1124537608,4.8033335967,-1.1069127235,9.3315754034,4.3733191731,2.5415616551,5.6527027008,,
Other small states,OSS,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.3441605325,4.5508787222,4.3004979512,9.1444293802,5.7197759552,10.7460358693,10.084291611,7.4116659983,2.0067294638,8.4256084503,7.6054372754,3.6552691806,3.2001102758,3.2515582967,2.4869345099,2.1023394425,
Pakistan,PAK,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,,5.9873464193,4.4828586275,8.6888315183,7.5697574491,10.419365822,5.7899518014,5.4006125972,7.233220925,5.5078996343,11.3534617182,0.4683725485,0.8134064046,7.0642638569,3.5401917128,4.2114156315,5.1561895899,3.9476982874,8.0485336194,3.7584355685,10.2157040373,7.920763572,6.5374868,6.7783783387,5.0652056048,7.5921146988,5.5016536639,6.4523430247,7.6252787796,4.9597688944,4.4585868151,5.061567755,7.7058978231,1.7577476973,3.7374155524,4.96260915,4.8465812837,1.0143960142,2.5502342946,3.6601327439,4.2600880116,1.9824840324,3.2244299726,4.8463209354,7.3685713593,7.6673042715,6.1775420362,4.8328172772,1.7014054655,2.8316585192,1.6066919595,2.7484025495,3.5070334201,4.3964566335,4.6747079814,4.7311474753,5.4716288075,
